movieId,title,genres,sinopsis
161918,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,"Fin, his family and the cosmos have been blissfully sharknado-free in the five years since the most recent attack, but now sharks and tornadoes are being whipped up in unexpected ways and places."
161922,The Edge of Seventeen (2016),Comedy,"High-school life gets even more unbearable for Nadine when her best friend, Krista, starts dating her older brother."
161966,Elle (2016),Thriller,A successful businesswoman gets caught up in a game of cat and mouse as she tracks down the unknown man who raped her.
162082,Train to Busan (2016),Action|Thriller,"While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan."
162344,Tom Segura: Mostly Stories (2016),Comedy,"The bearded, bawdy and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson."
162350,The Magnificent Seven (2016),Action|Western,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.
162414,Moonlight,Drama,"A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood."
162478,Masterminds (2016),Action|Comedy|Crime,A guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history. Based on the October 1997 Loomis Fargo robbery.
162578,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.
162590,Bridget Jones's Baby (2016),Comedy|Romance,"Forty-something and single again, Bridget decides to focus on her job and surround herself with friends. Then she discovers that she is pregnant--but she is only 50% sure of the baby's father's identity."
162598,Deepwater Horizon (2016),Drama,"A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history."
162600,Miss Peregrine's Home for Peculiar Children (2016),Fantasy,"When Jacob (Asa Butterfield) discovers clues to a mystery that stretches across time, he finds Miss Peregrine's Home for Peculiar Children. But the danger deepens after he gets to know the residents and learns about their special powers."
162602,The Girl on the Train (2016),Thriller,A divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.
162606,The Accountant (2016),Crime|Drama|Thriller,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise."
162828,Imperium (2016),Crime|Drama|Thriller,"A young FBI agent, eager to prove himself in the field, goes undercover as a white supremacist."
162968,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery,Follows Araragi's encounter with the vampire Kiss-shot Acerola-orion Heart-under-blade and his journey back into humanity from being a vampire.
162982,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi,"After the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back."
163056,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi,Japan is plunged into chaos upon the appearance of a giant monster.
163072,Winnie Pooh (1969),Animation|Children,A Soviet version of Winnie-the-Pooh. His first adventure is a desperate attempt to get to honey in a bee hollow. He is ready to take decisive action.
163112,Winnie the Pooh Goes Visiting (1971),Animation,"Winnie the Pooh and Piglet visit their friend the rabbit. After a hearty breakfast of honey, Pooh finds it hard to leave."
163134,Your Name. (2016),Animation|Drama|Fantasy|Romance,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?"
163386,Winnie the Pooh and the Day of Concern (1972),Animation,Vinni-Pukh is trying to help his friend donkey with huge depression which happened to be on his birthday
163527,Comedy Central Roast of David Hasselhoff (2010),Comedy,"Time to hassle the Hoff at the rudest, raunchiest television event of the year--The Comedy Central Roast of David Hasselhoff. From running in slo-mo on the beach to inspiring Germany with the power of cheesy pop--it's almost too easy."
163639,DC Super Hero Girls: Hero of the Year (2016),Animation,"It's up to Wonder Woman, Supergirl, Batgirl and Bumblebee at Super Hero High to stop Dark Opal from stealing their valued possessions to form the ultimate weapon."
163645,Hacksaw Ridge (2016),Drama|War,"World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot."
163653,David Cross: Making America Great Again (2016),Comedy,"Actor/comedian David Cross skewers Donald Trump, takes shots at religious taboos and American swagger in a hilarious yet provocative night of comedy at the Paramount Theatre in Austin, TX."
163809,Over the Garden Wall (2013),Adventure|Animation|Drama,Two brothers find themselves lost in a mysterious land and try to find their way home.
163925,"Wings, Legs and Tails (1986)",Animation|Comedy,An ostrich tries to learn how to fly in a desert.
163937,Blair Witch (2016),Horror|Thriller,"After discovering a video showing what he believes to be his vanished sister Heather, James and a group of friends head to the forest believed to be inhabited by the Blair Witch."
163981,31 (2016),Horror,"Five carnival workers are kidnapped and held hostage in an abandoned, hellish compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns."
163985,ARQ (2016),Sci-Fi|Thriller,"Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity."
164179,Arrival (2016),Sci-Fi,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.
164200,Storks (2016),Animation|Children|Comedy,"Storks have moved on from delivering babies to packages. But when an order for a baby appears, the best delivery stork must scramble to fix the error by delivering the baby."
164226,Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,A flock of winged children mount a rescue plan when wolf-boys abduct their youngest member and return her to the militarized institution that created them all.
164280,Endless Poetry (2016),Drama|Fantasy,"Surrealist filmmaker Alejandro Jodorowsky tells the story of himself as a young man becoming a poet in Chile, befriending other artists, and freeing himself from the limits of his youth."
164367,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller,A scientist and a teacher living in a dystopian future embark on a journey of survival with a special young girl named Melanie.
164375,All Roads Lead to Rome (2016),Comedy,"Maggie is an uptight, single mother and college writing teacher from New York City. In an effort to reconnect with her troubled teen daughter Summer, she decides to embark on a journey to a Tuscan village that she frequented in her younger days. Upon arrival, Maggie runs into Luca, a handsome former lover who is still a bachelor and lives with his eighty-year-old moth... Read all"
164540,Amanda Knox (2016),Documentary,American exchange student Amanda Knox is convicted and eventually acquitted for the 2007 death of another student in Italy.
164647,Dirty 30 (2016),Comedy|Romance,"When the party is on, it is off the hook! Kate has only a few days to turn her life around before she turns Dirty 30, but with three besties and zero rules, anything is possible!"
164655,Gimme Danger (2016),Documentary,An in-depth look at legendary punk band The Stooges.
164707,Go Figure (2005),Children|Comedy|Drama,"A teenager dreams of becoming a champion ice-skater, and soon discovers a top Russian instructor is working at a nearby private school."
